house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
鼓楼-宁海路-金轮峰华,52.00㎡,南,1室1厅1卫,中楼层（35层）,8000 元/月,NJ1642133989294604288,2022-08-11,118.789845,32.059193,整租,/近地铁/精装/,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 16:57:30,南京
鼓楼-定淮门大街-迎江园,43.67㎡,南北,1室1厅1卫,中楼层（7层）,2900 元/月,NJ1642104246700605440,2022-08-05,118.7396538539,32.077216684847,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:57:36,南京
鼓楼-水佐岗-祁家桥,42.00㎡,南北,1室1厅1卫,低楼层（7层）,3200 元/月,NJ1642445929594224640,2022-07-31,118.773236,32.076961,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:57:41,南京
鼓楼-华侨路-君临国际,30.00㎡,西南,1室1厅1卫,中楼层（35层）,2900 元/月,NJ1652239578506985472,2022-08-11,118.788754,32.055931,整租,//随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 16:57:45,南京
鼓楼-建宁路-证大大拇指广场,41.00㎡,北,1室1厅1卫,中楼层（32层）,2700 元/月,NJ1652266706673860608,2022-08-11,118.748667,32.096799,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 16:57:54,南京
鼓楼-湖南路-龙吟广场,40.27㎡,西南,1室0厅1卫,高楼层（30层）,2950 元/月,NJ1643571049540878336,2022-08-02,118.776144,32.076622,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 16:57:59,南京
鼓楼-建宁路-深业滨江半岛,60.21㎡,南,1室1厅1卫,中楼层（34层）,3350 元/月,NJ1643560097047117824,2022-08-05,118.74586466497,32.10322070572,整租,/精装/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 16:58:04,南京
鼓楼-凤凰西街-天玺国际广场,48.00㎡,南,1室1厅1卫,高楼层（29层）,3400 元/月,NJ1643894937562906624,2022-08-10,118.736455,32.04944,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:58:12,南京
鼓楼-湖南路-中环国际,66.19㎡,西南,1室1厅1卫,中楼层（55层）,3600 元/月,NJ1643889340868198400,2022-08-05,118.779767,32.072727,整租,/近地铁/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 16:58:17,南京
鼓楼-凤凰西街-辰龙广场,46.11㎡,东,1室1厅1卫,中楼层（27层）,3200 元/月,NJ1643945875090702336,2022-08-11,118.74498,32.05111,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 16:58:22,南京
鼓楼-凤凰西街-凤凰三村,40.00㎡,南,1室1厅1卫,低楼层（6层）,2800 元/月,NJ1644308904231829504,2022-08-04,118.75611866336,32.045192848592,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:58:30,南京
鼓楼-草场门大街-宁工新寓二村,54.22㎡,南,1室2厅1卫,中楼层（7层）,3300 元/月,NJ1644615221307768832,2022-08-02,118.74379692436,32.065144281185,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:58:34,南京
鼓楼-龙江-石头城84号,68.75㎡,南北,1室1厅1卫,高楼层（6层）,2800 元/月,NJ1644667960456904704,2022-08-03,118.757457,32.067509,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:58:39,南京
鼓楼-湖南路-中商万豪,58.00㎡,东,1室1厅1卫,低楼层（57层）,3000 元/月,NJ1652598806526558208,2022-08-11,118.77627990373,32.075681170992,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:58:44,南京
鼓楼-湖南路-龙吟广场,43.61㎡,东南,1室1厅1卫,中楼层（30层）,3000 元/月,NJ1644986238844796928,2022-08-03,118.776144,32.076622,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 16:58:50,南京
鼓楼-华侨路-金轮国际广场,157.63㎡,东南,1室0厅0卫,中楼层（40层）,20000 元/月,NJ1644327799843979264,2022-08-04,118.786832,32.048654,整租,/近地铁/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 16:58:59,南京
鼓楼-凤凰西街-天玺国际广场,41.37㎡,北,1室1厅1卫,中楼层（29层）,3000 元/月,NJ1645016889723715584,2022-08-05,118.736455,32.04944,整租,/官方核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:02,南京
鼓楼-建宁路-深业滨江半岛,60.00㎡,北,1室1厅1卫,高楼层（31层）,3100 元/月,NJ1644664445193945088,2022-08-11,118.74586466497,32.10322070572,整租,/精装/随时看房/,有,租用车位,暂无数据,暂无数据,有,暂无数据,2022-08-12 16:59:05,南京
鼓楼-龙江-苏宁千秋情缘知心园,450.00㎡,南北,1室1厅1卫,低楼层（10层）,45833 元/月,NJ1645322929107369984,2022-08-07,118.748623,32.055131,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:10,南京
鼓楼-湖南路-云南路,39.14㎡,南,1室0厅0卫,低楼层（7层）,6500 元/月,NJ1645258753378877440,2022-08-04,118.781381,32.068472,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:19,南京
鼓楼-建宁路-龙湖春江紫宸,47.00㎡,南,1室1厅1卫,低楼层（33层）,2800 元/月,NJ1645261200813981696,2022-08-11,118.743574,32.096811,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:27,南京
鼓楼-华侨路-君临国际,278.00㎡,南,1室1厅1卫,中楼层（40层）,31251 元/月,NJ1645634992635641856,2022-08-07,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:36,南京
鼓楼-湖南路-云南路,175.98㎡,西南,1室1厅1卫,高楼层（5层）,11250 元/月,NJ1645619903954157568,2022-08-03,118.781381,32.068472,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:39,南京
鼓楼-湖南路-云南路,175.98㎡,西,1室1厅1卫,中楼层（5层）,11250 元/月,NJ1645623019164401664,2022-08-08,118.781381,32.068472,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:47,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,58.00㎡,西,1室1厅1卫,中楼层（29层）,4500 元/月,NJ1646077279350030336,2022-08-10,118.759233,32.04974,整租,/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 16:59:53,南京
鼓楼-建宁路-证大大拇指广场,37.00㎡,东,1室1厅1卫,中楼层（31层）,2700 元/月,NJ1653732238107344896,2022-08-10,118.748667,32.096799,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 16:59:56,南京
鼓楼-华侨路-君临国际,54.00㎡,北,1室1厅1卫,低楼层（35层）,4000 元/月,NJ1646091053654081536,2022-08-03,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:00:02,南京
鼓楼-建宁路-证大大拇指广场,43.06㎡,西,1室1厅1卫,低楼层（32层）,2800 元/月,NJ1646436515468804096,2022-08-11,118.748667,32.096799,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:00:10,南京
鼓楼-华侨路-君临国际,48.00㎡,南,1室1厅1卫,高楼层（35层）,4000 元/月,NJ1654080165900189696,2022-08-06,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:00:13,南京
鼓楼-华侨路-君临国际,32.92㎡,南北,1室1厅1卫,低楼层（35层）,3500 元/月,NJ1646776118063136768,2022-08-11,118.788754,32.055931,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:00:19,南京
鼓楼-建宁路-中央金地广场,57.00㎡,北,1室1厅1卫,中楼层（19层）,4700 元/月,NJ1646742427463057408,2022-08-09,118.775955,32.098536,整租,/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:00:28,南京
鼓楼-建宁路-中央金地广场,57.00㎡,北,1室1厅1卫,中楼层（19层）,4700 元/月,NJ1646741816625594368,2022-08-09,118.775955,32.098536,整租,/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:00:32,南京
鼓楼-定淮门大街-新河一村,38.91㎡,南,1室1厅1卫,低楼层（6层）,2300 元/月,NJ1646024331999838208,2022-08-10,118.74259643505,32.074555231079,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:00:34,南京
鼓楼-草场门大街-辰龙雅苑,57.00㎡,南,1室1厅1卫,高楼层（17层）,3200 元/月,NJ1646338144519323648,2022-08-10,118.740212,32.06055,整租,/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:00:43,南京
鼓楼-汉中门大街-甲壳虫公寓,38.08㎡,西,1室1厅1卫,中楼层（5层）,3600 元/月,NJ1646142731887575040,2022-08-06,118.769968,32.0479,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:00:50,南京
鼓楼-三牌楼-开元新寓,41.58㎡,南北,1室1厅1卫,中楼层（11层）,2700 元/月,NJ1647170601942515712,2022-08-11,118.775061,32.084389,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:00:58,南京
鼓楼-建宁路-安乐村,43.45㎡,南,1室1厅1卫,中楼层（5层）,2100 元/月,NJ1655067875955703808,2022-08-03,118.770635,32.097634,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:01:01,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,58.00㎡,东南,1室1厅1卫,中楼层（29层）,4900 元/月,NJ1647256495995224064,2022-08-09,118.759233,32.04974,整租,/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:01:06,南京
鼓楼-龙江-新城市广场摩尔特区,47.78㎡,南,1室1厅1卫,中楼层（12层）,3100 元/月,NJ1647839739975303168,2022-08-10,118.74856,32.061073,整租,/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:01:12,南京
鼓楼-龙江-丽晶国际,44.00㎡,西南,1室1厅1卫,低楼层（25层）,2700 元/月,NJ1639849896506818560,2022-08-10,118.754417,32.073377,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:01:17,南京
鼓楼-华侨路-君临国际,52.00㎡,南,1室1厅1卫,低楼层（35层）,4600 元/月,NJ1651450781909385216,2022-08-04,118.788754,32.055931,整租,/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:01:23,南京
鼓楼-三牌楼-虹桥中心,70.79㎡,南,1室1厅1卫,中楼层（13层）,5500 元/月,NJ1651519215061958656,2022-08-11,118.768974,32.082774,整租,/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:01:25,南京
鼓楼-许府巷-工人新村,70.00㎡,南,1室1厅1卫,低楼层（7层）,5500 元/月,NJ1642472774251315200,2022-08-10,118.786603,32.087087,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:01:34,南京
鼓楼-凤凰西街-辰龙广场,53.00㎡,南,1室1厅1卫,低楼层（27层）,3300 元/月,NJ1642809924809392128,2022-08-03,118.74498,32.05111,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:01:37,南京
鼓楼-建宁路-盐西街小区,40.00㎡,南,1室1厅1卫,中楼层（6层）,2000 元/月,NJ1643178011106738176,2022-08-05,118.75668279922,32.094500806978,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:01:39,南京
鼓楼-三牌楼-广东路,55.00㎡,南,1室1厅1卫,中楼层（7层）,2900 元/月,NJ1643111345597448192,2022-08-01,118.773405,32.08697,整租,/精装/随时看房/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:01:48,南京
鼓楼-宁海路-南秀大厦,45.97㎡,南,1室1厅1卫,高楼层（28层）,3300 元/月,NJ1651799590006947840,2022-08-09,118.77978101239,32.060121821315,整租,/近地铁/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:01:55,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,57.12㎡,南,1室1厅1卫,中楼层（29层）,4800 元/月,NJ1643466943618875392,2022-08-08,118.759233,32.04974,整租,/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:02:02,南京
鼓楼-建宁路-证大大拇指广场,42.00㎡,东南,1室1厅1卫,高楼层（31层）,2900 元/月,NJ1643892384460701696,2022-08-03,118.748667,32.096799,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:02:11,南京
鼓楼-建宁路-证大大拇指广场,41.36㎡,南,1室0厅1卫,高楼层（32层）,2800 元/月,NJ1643942968823906304,2022-08-10,118.748667,32.096799,整租,/官方核验/精装/随时看房/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:02:15,南京
鼓楼-建宁路-证大大拇指广场,43.00㎡,西,1室1厅1卫,低楼层（32层）,3000 元/月,NJ1643562295785160704,2022-08-08,118.748667,32.096799,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:02:23,南京
鼓楼-小市-复地新都荟,66.00㎡,南,1室1厅1卫,低楼层（7层）,3200 元/月,NJ1644250306457894912,2022-08-10,118.80563260665,32.108727695538,整租,/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:02:26,南京
鼓楼-湖南路-中商万豪,61.78㎡,南,1室1厅1卫,中楼层（57层）,2600 元/月,NJ1644924041821159424,2022-08-07,118.77627990373,32.075681170992,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:02:30,南京
鼓楼-热河南路-热河南路,41.40㎡,南,1室1厅1卫,中楼层（5层）,3000 元/月,NJ1644920358647627776,2022-08-06,118.74649,32.083216,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:02:35,南京
鼓楼-福建路-中海凯旋门,35.00㎡,南,1室1厅1卫,低楼层（34层）,2450 元/月,NJ1652659306065035264,2022-08-04,118.76104250359,32.091399453839,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:02:38,南京
鼓楼-建宁路-恒大滨江,48.00㎡,南北,1室1厅1卫,中楼层（31层）,3300 元/月,NJ1645025310212620288,2022-07-31,118.740894,32.094473,整租,/精装/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:02:41,南京
鼓楼-草场门大街-元隆府邸,45.19㎡,南北,1室1厅1卫,中楼层（7层）,3300 元/月,NJ1645613437683761152,2022-08-11,118.74216602431,32.059531894013,整租,/近地铁/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:02:50,南京
鼓楼-建宁路-证大大拇指广场,36.75㎡,东,1室1厅1卫,高楼层（31层）,3000 元/月,NJ1645372594456625152,2022-08-07,118.748667,32.096799,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:02:56,南京
鼓楼-华侨路-君临国际,36.78㎡,南,1室1厅1卫,低楼层（35层）,3350 元/月,NJ1645737006220705792,2022-07-31,118.788754,32.055931,整租,/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:03:02,南京
鼓楼-定淮门大街-新河二村,32.88㎡,南北,1室1厅1卫,高楼层（2层）,2500 元/月,NJ1645657836975292416,2022-08-08,118.740863,32.072216,整租,/近地铁/随时看房/,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:03:09,南京
鼓楼-福建路-晶典国际,58.00㎡,东,1室1厅1卫,高楼层（19层）,2800 元/月,NJ1645712553453551616,2022-08-11,118.760096,32.092389,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:03:15,南京
鼓楼-建宁路-阅江广场,88.00㎡,西南,1室1厅1卫,高楼层（28层）,3000 元/月,NJ1645761086697242624,2022-08-11,118.74972,32.094286,整租,/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:03:19,南京
鼓楼-华侨路-君临国际,367.00㎡,东西,1室0厅1卫,低楼层（40层）,35000 元/月,NJ1654035513746653184,2022-08-06,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:03:28,南京
鼓楼-建宁路-证大大拇指广场,43.06㎡,西,1室1厅1卫,中楼层（32层）,2800 元/月,NJ1646415975869841408,2022-08-11,118.748667,32.096799,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:03:35,南京
鼓楼-五塘广场-星河广场,100.00㎡,南,1室1厅1卫,中楼层（5层）,5500 元/月,NJ1654703214664089600,2022-08-11,118.78026246245,32.113522123362,整租,/近地铁/非居住房屋/,有,租用车位,商水,商电,无,暂无数据,2022-08-12 17:03:42,南京
鼓楼-湖南路-和泰国际大厦,261.00㎡,南,1室1厅0卫,高楼层（17层）,23000 元/月,NJ1646799310735540224,2022-08-11,118.775645,32.072318,整租,/随时看房/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:03:50,南京
鼓楼-万达广场-佳和园,51.00㎡,南,1室1厅1卫,低楼层（33层）,3100 元/月,NJ1655070887579222016,2022-08-06,118.733461,32.03674,整租,/动迁安置房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:03:55,南京
鼓楼-汉中门大街-甲壳虫公寓,40.00㎡,东,1室1厅1卫,高楼层（5层）,3800 元/月,NJ1647442364261728256,2022-08-10,118.769968,32.0479,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:03:58,南京
鼓楼-龙江-龙凤花园腾龙里,44.00㎡,南北,1室1厅1卫,中楼层（5层）,3200 元/月,NJ1647936227560652800,2022-08-11,118.751647,32.056025,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:04:07,南京
鼓楼-龙江-龙江里,32.75㎡,南,1室1厅1卫,中楼层（16层）,3900 元/月,NJ1648186788415537152,2022-08-11,118.745633,32.059027,整租,/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:04:16,南京
鼓楼-华侨路-金轮国际广场,61.05㎡,北,1室1厅1卫,中楼层（40层）,6200 元/月,NJ1647909183464407040,2022-08-09,118.786832,32.048654,整租,/官方核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:04:21,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,55.00㎡,东南,1室1厅1卫,中楼层（29层）,4500 元/月,NJ1655428287620448256,2022-08-09,118.759233,32.04974,整租,/近地铁/精装/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:04:26,南京
鼓楼-建宁路-证大阅公馆,40.00㎡,南,1室0厅1卫,高楼层（23层）,3200 元/月,NJ1648294520929910784,2022-08-10,118.749045,32.09896,整租,/精装/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:04:35,南京
鼓楼-宁海路-剑阁路,41.40㎡,南,1室1厅1卫,中楼层（5层）,3500 元/月,NJ1655783677944135680,2022-08-10,118.77793932162,32.061862515562,整租,//精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:04:40,南京
